essay_id,score,raw_pred
3f75229,5,5.1337843
3f7c2d8,4,3.6843522
3f852f7,2,1.2222521
3f892e1,3,3.476935
3f8b27a,1,1.0163913
3f8fdc4,3,3.4512062
3fa57a6,4,4.8272653
3fb1533,2,2.203184
3fb5a5f,3,2.3859522
3fcf11a,2,1.8112762
3fd037e,3,3.8404963
3fdbec2,2,2.0259726
3fe0efe,4,3.8247461
3fe4901,4,3.7589078
3fe76e7,3,2.7140536
3feb2e6,2,1.6015823
3ff2177,4,3.9623601
3ff53d1,5,4.889839
400b44f,3,2.9416943
4019327,3,2.9777381
402835b,4,4.5419707
4051e5d,4,3.5202467
4057621,4,4.342782
4061085,4,3.972515
406731a,6,5.402335
4067a1e,3,2.9348717
408b7f2,4,2.9024277
409efc0,4,5.153675
40a2276,4,3.0437942
40ad316,2,1.9082563
40b78eb,3,2.4183228
40bdb19,4,3.4864564
40d42ad,4,4.4350348
40e6f7f,4,3.4767513
40ff095,3,2.9579654
410ccee,3,3.0768914
411a4c6,2,2.2798643
413fa86,2,2.7211843
4148241,1,1.0213543
4152101,4,4.6877747
415da09,1,1.0567243
4163451,2,1.763427
416fcdf,3,2.6914945
417000a,4,3.7364707
4180c40,4,3.8564696
41a6642,2,1.9972602
41b695b,4,3.9722404
41b88e2,2,1.5824013
41bb18f,4,3.9203823
41bdcef,1,1.7091658
41c10b3,3,2.432509
41cfc2c,3,2.8035429
41de9e7,4,3.405782
41e75d6,4,4.003012
4200326,2,2.1376042
4247306,4,4.287927
42500f0,3,2.9607077
425325f,4,3.4925015
426ddb6,2,1.3872449
42721ba,3,2.7512195
428a9b9,2,1.9292985
429eccc,1,1.051972
42b1a61,2,2.224393
42be951,3,2.8466687
42caf8b,3,3.6263678
42e55d6,5,4.769617
42ea1c5,2,2.3456242
4303cbd,4,3.70406
4309da2,3,3.9405794
431933e,3,3.1757696
4332440,1,1.0967429
4334c97,5,4.041588
433d0c2,2,2.5656455
434b035,1,1.067402
436c83d,4,3.172013
438648b,5,4.7907495
43b4de2,5,4.387208
43baa23,5,4.526813
43cb52e,2,1.6285465
43d40a3,4,3.5025704
43f253b,2,2.3088624
4406d5e,4,3.6715505
4408d03,3,3.371185
440ec2c,2,2.14931
442da01,4,4.191458
44497d4,2,1.6777864
44567d5,4,4.183599
445c11a,1,1.0097158
447ba4f,4,4.2313366
44bca10,6,5.32597
44bde0e,1,1.0432184
44c494d,3,2.683464
44c4dea,3,2.8229222
44ce55e,5,4.4844007
44d5b69,4,3.632049
44e4879,3,2.9990366
44f2536,4,2.6984992
44f4b61,2,1.8791598
4509c10,3,2.1798954
4536037,3,4.74693
453ecf1,2,2.0501533
4546ec3,2,2.3790846
45630fd,2,2.089201
457a644,3,3.0205874
45a316a,3,2.9059954
45a3758,3,3.7427773
45c449d,1,1.0298845
45d004a,3,2.7755556
45da3a8,3,2.912457
45fe812,3,3.060172
4601aa9,1,1.031709
4611da2,2,2.3775854
461b4ab,2,2.3768125
462b85d,5,4.331361
4632334,4,3.4666886
4633c99,2,2.172625
46369ce,5,5.793723
4649f4f,6,5.7003226
4667066,2,2.5424495
4667092,3,1.1802777
467b271,3,3.392558
4681db6,3,3.2298083
46939cc,3,3.1453753
46947bc,4,3.6587596
46983df,2,2.4545908
4699ca6,2,1.9804004
46a61ed,4,3.8566077
46b1195,5,4.1873803
46be9c7,4,4.161354
46c6e90,1,1.3705571
46dc7f2,2,1.6627458
46eaa8b,3,2.7110667
46eb091,2,1.5605981
471ba4e,3,2.6488917
471f8d3,3,2.8055885
47225d8,2,2.1367474
47256d8,5,4.4363613
4733890,3,3.5475
474d602,3,2.796585
474e939,3,2.4220538
476b78f,3,2.5820236
476dee5,2,2.656999
4779250,3,3.011196
4780b02,4,3.715583
47887b6,1,1.5392795
479e8ae,3,2.4271863
47a50cb,1,1.0416346
47b9921,4,3.9669108
47d8c55,6,5.126547
47da28b,3,3.052387
47dc56f,4,3.1773753
4804ff2,2,2.1092591
4808158,4,3.7785783
482815c,2,1.1088687
482ef5c,2,1.9806831
4837056,2,1.2537646
484f0b3,3,3.9295623
48685c0,3,2.8925514
486bd0c,3,3.581216
4880189,3,3.2490892
48907d1,3,2.850943
489e52a,5,4.260885
489ea07,4,2.8696365
48b152e,5,4.683224
48cb4cd,2,2.3539019
48de104,3,3.267524
48e6c78,3,2.9304523
48ef072,2,2.267854
48f29aa,4,3.4649975
491120f,2,2.4822264
491c3fb,3,3.838077
4932307,2,1.9321978
493f79e,2,1.7779593
4941b2b,3,2.451178
497b7e7,2,2.8082001
499367b,3,2.8278456
499a9c1,3,2.8360503
499c208,4,3.5752804
49a6fc5,3,3.535915
49b0696,1,1.0079712
49b6cee,1,1.0147014
49bc040,2,2.1701846
49e0d87,4,3.3075626
49f2f88,3,2.4130828
4a04ad6,2,2.4879603
4a0bbf4,4,2.962691
4a210f9,3,2.855984
4a2adc3,3,3.4419818
4a35d90,3,3.7833562
4a3ef9f,4,3.6551514
4a46db3,4,2.4789352
4a6a1db,4,3.2338805
4a70bc3,2,1.9226074
4a7e08f,1,1.0113581
4a84090,2,1.7741432
4a84ca9,4,4.0508976
4a8528f,3,3.0724277
4a8d31e,4,3.9758906
4a8da90,3,2.9792652
4a9461d,3,3.272066
4ad7a7d,2,2.483491
4adf796,2,2.081156
4afa8b6,3,3.4950469
4afbbfa,1,1.013775
4b0827c,3,2.5405273
4b1290d,2,1.5438635
4b21cc0,3,3.7211933
4b30666,4,3.4790754
4b34887,2,2.2536812
4b5df1d,3,3.8331554
4ba41e0,2,1.2790407
4bb1fa5,3,2.861408
4bc17fe,4,4.018815
4bc1b8b,2,1.819443
4bc8914,2,2.4072046
4bde983,4,3.7657292
4bfbfae,3,2.5772948
4c06773,2,2.0470266
4c1b568,3,3.0511842
4c33872,3,2.456675
4c3e4c6,2,2.3637338
4c4f8f8,2,2.5952911
4c6fd57,3,2.7347693
4c822ee,5,4.957841
4ca8ff0,3,2.7237716
4cacca6,3,3.2743344
4cc0953,2,2.232133
4cd774a,3,3.035523
4ce9b89,2,1.7211093
4cea9bb,3,2.9411457
4cf20cf,3,2.5682788
4d04b46,3,2.7512167
4d2c117,1,1.6295156
4d2fe46,2,1.5168867
4d3f08e,3,3.6504579
4d49830,2,2.3930159
4d5baca,2,2.013855
4d62d2c,2,2.3871608
4d6b8ea,4,4.0586305
4d83c24,4,3.7663307
4d87a5d,3,3.02014
4d90197,2,1.0572164
4d90b3e,4,3.38975
4da0062,2,2.0296426
4dafc9e,1,1.5118172
4db6acb,3,2.9862072
4dc4665,2,2.2437804
4dce904,3,2.215118
4def97d,2,2.179822
4df2f42,2,1.9494518
4df7e4e,3,3.569032
4e14b2f,2,3.4319944
4e1e89d,3,3.5122344
4e4164d,3,2.6691074
4e61f2a,3,2.8110342
4ea4f0f,4,2.662202
4ea552d,5,4.294894
4eb357c,3,2.155294
4eb8fa4,2,2.0596797
4eb95b7,3,2.6652057
4ec6e7e,1,1.0225154
4ed05bb,3,3.1508641
4edad23,2,2.5415227
4f07c28,2,2.0443053
4f0c13d,3,2.5468125
4f133dd,2,1.9974964
4f53e1c,2,1.9447767
4f769e6,2,2.574902
4f7fcd0,3,2.8717036
4fa7db7,3,3.0322816
4faf2cc,3,4.075219
4fce83a,3,3.2006943
4fe1732,4,3.148775
4ff021d,3,3.0718184
5024f22,3,2.8967867
5057e4f,2,1.7555305
5071ba9,4,3.9541385
509f872,1,2.8129802
50ab02f,2,2.209234
50c43b3,3,3.1296594
50d9fe2,1,1.2424271
5104a0f,3,2.6668339
510515d,3,2.9761367
5119498,3,2.5914228
51224cb,3,3.221511
5123248,3,2.4881687
512ebc5,2,2.0410147
514afa4,1,1.322212
515891f,2,2.0507264
516aee9,4,3.6299956
517aed3,5,4.9101048
5180207,3,3.3507414
5196465,3,2.8897054
5197fb7,4,3.1366103
51a69ae,3,1.2971139
51cff10,2,1.775079
51d14d3,2,2.1883345
51d1c42,4,4.9979835
51dc8d8,3,2.52351
51ddd6c,5,5.7419662
52106bd,2,2.412941
5268f5e,3,3.1329749
527009f,2,2.3475723
5272dd3,2,1.6973376
528d63f,4,3.91819
5290f9d,4,3.739852
529c0eb,3,2.4089382
52bd729,4,4.116706
52eba6d,4,3.7453372
52ebac3,2,2.320867
52fff42,3,3.7279472
5306280,3,2.293766
530d156,3,2.750475
5316172,3,3.1333797
5320672,2,2.0609245
5338c0c,1,1.8730822
535ab94,4,3.722589
536f737,3,3.000813
537f360,3,3.2302423
53b8ebf,1,1.0174046
53bba22,2,2.7376716
53ca0ab,1,2.0333714
53cd66e,2,3.1770868
53eb232,2,3.5860193
53ece1b,2,1.8395524
540e96c,5,4.1064854
541fe37,3,3.1979537
5422580,4,3.3435998
54260a3,3,2.8274527
5430e30,2,2.397489
543e550,3,2.9192028
546770c,3,3.3444338
54697bd,4,5.1533394
54765c3,3,3.4926167
54a4c00,2,2.1871974
54b7156,2,2.225166
54f2887,3,3.1763167
54f7632,2,2.4636984
54f8ee6,4,3.4931378
5500c06,3,3.2861514
5514a27,3,2.7895844
551b7f5,3,2.554285
552ae9a,4,4.602144
559611b,4,3.708653
55ac220,2,2.0640738
55e620e,4,3.2563245
5622b3a,3,2.5835595
562b33a,3,3.325311
562ca6d,3,2.4184916
56482fc,2,2.150828
565414d,4,3.2401168
5657bd7,4,3.491136
56690c7,4,3.5407019
568497d,3,2.6366878
5688842,4,2.8889298
5690be0,2,2.4848208
56bf90e,2,2.050346
56c28f4,3,2.7171426
56d6e03,4,1.873574
56f5293,4,4.0288653
5719951,3,2.23523
571ac5d,2,2.2630408
571b844,4,3.3718808
5730f65,2,1.017756
5741cc6,3,2.568761
57581cd,2,2.8782265
57649d1,3,3.645083
577fa76,5,4.4979143
578e3c1,3,2.9124327
5791ef7,3,3.769278
5791fc9,3,2.3420048
57998bc,2,2.1933427
57ba363,2,2.12483
57d380e,3,2.4233851
57dd110,3,3.9827225
57f53f2,2,2.7069569
57fcfea,6,5.349617
5800430,3,2.560769
580b491,3,2.545546
581e39d,4,3.9543233
58212c0,2,1.0370975
583a1a6,4,3.3285146
583ae2d,3,2.2961674
5852b0c,4,3.2149947
587411b,2,2.599695
587c2e5,3,3.1416018
588a24b,3,2.8172302
588a4ce,2,2.1537225
589d941,1,1.4497175
589fd79,1,1.6061349
58a3037,3,3.0798914
58ba0d2,3,2.7841618
58d709b,1,1.328488
58e1214,2,2.0074906
58e7768,4,3.4416735
58f273c,2,1.7014036
590ddca,2,1.9918201
5912bde,3,2.8552563
59267c3,2,1.5200322
5931bf7,2,2.1700354
5942172,3,2.5176868
5945c3f,3,3.4803286
594ab7d,4,3.7940485
594c67c,3,3.0679867
595980e,2,2.317383
595ebd3,2,2.111162
595fec4,4,4.5103025
5967002,5,4.5074115
596bc3d,4,3.6016335
5970470,4,4.8310623
5976379,3,3.2610216
597f576,6,5.8887625
59860b0,4,4.1496778
59993ff,4,3.595533
599dc3f,3,3.0469365
59b254f,4,4.0360575
59d98c3,4,3.4994602
59ec7e2,2,2.4354444
59f4b9a,2,2.553564
59f5500,5,4.4940405
59fb41f,2,1.375855
59fd54d,1,1.0466563
5a04f5d,2,2.0298648
5a0f5fb,4,3.78439
5a22a42,6,5.278764
5a245d7,2,1.7337314
5a3d282,3,3.0247307
5a40c03,2,2.1299195
5a41f05,4,2.059641
5a68bcb,4,4.04235
5a89201,2,2.3759112
5a8cc99,2,2.083868
5a8d9b6,2,2.1442528
5a93b8e,2,2.1244922
5a99050,1,1.0814514
5aa1385,2,2.740466
5aa769f,6,5.1386285
5ab9aee,3,2.4471262
5ac97a0,4,3.0803409
5acc7e6,3,3.3198562
5ada2e1,3,2.5970812
5ae32d2,5,4.7564917
5b0850d,2,2.5928721
5b21c38,4,3.7232676
5b27416,3,3.5793204
5b327ac,3,2.6267202
5b3b31a,4,3.9647663
5b437eb,2,2.6102183
5b54ba3,4,3.8474813
5b65fad,3,2.937072
5b6c75f,2,1.8831213
5ba51c8,3,2.845225
5bb00d7,2,2.2519627
5bb3e5f,2,1.6241636
5bc33ea,2,2.0539677
5bca2c3,2,1.7231848
5bcf37f,3,3.173343
5bd28b9,2,2.5399194
5c0cf35,4,4.2659245
5c1f480,4,4.416281
5c39595,2,2.7716956
5c3d2e8,2,2.4774418
5c45f3a,3,3.3518476
5c57d50,2,2.2113047
5c5ba80,1,1.3428687
5c73459,2,1.1173059
5c7a06d,2,2.1840472
5c88de8,4,4.2365007
5c8f827,4,2.8997211
5cb6e56,4,3.576959
5cebc1a,3,2.8999183
5cefbf4,4,3.5684037
5d147d6,3,3.0305316
5d33141,5,5.4653234
5d33f39,4,4.390114
5d3b183,4,4.154354
5d3b6f8,4,3.4053044
5d43879,2,1.9250716
5d48d77,4,3.6419454
5d5933d,1,1.0077816
5d843d0,2,2.000545
5d9d627,3,4.0164776
5de8d76,3,3.452269
5e00d56,2,1.9701312
5e16b0a,3,3.0901556
5e20c0f,4,3.2433362
5e27ec0,4,3.43688
5e2df05,3,3.0230465
5e3d59a,1,1.4360266
5e41d79,4,4.2646923
5e47d03,3,2.043845
5e5d510,2,2.9302917
5e67004,3,2.324275
5e6b559,2,1.9731603
5e78328,3,2.1529202
5e918a3,3,1.4094658
5e93c9c,4,3.6013951
5e9dcb7,3,5.1529365
5e9ef47,3,2.6767492
5eac6d2,3,2.2976882
5eb33fc,2,2.3914738
5ec4bb9,3,3.7933826
5ec9f9d,4,3.749806
5ed59c1,3,2.8417733
5ed754b,3,3.5312362
5ee3109,3,2.7425485
5ef300e,4,4.07364
5efebdb,3,3.3114
5f360ee,4,3.2656374
5f73006,3,2.6286728
5f7439b,3,2.894128
5f79786,4,3.8085146
5f7a504,3,2.5224328
5f8b074,2,2.3411422
5f8e6e2,3,3.026692
5f920c0,4,3.7014804
5f922b4,2,2.4003701
5fbd3bf,4,3.8635502
5fbfe66,3,3.1415472
5fe4eeb,3,2.557947
5fec381,2,2.4567614
6009def,3,2.1273153
6017fea,3,2.2426376
60225ae,2,1.9055142
603df6a,2,1.9793528
603e4ec,4,3.4071145
6040a53,2,1.0864569
604667f,2,2.202455
605618c,4,4.37296
607c2ee,2,2.1028228
608a467,2,2.199368
6093fe0,2,2.3300705
609bb56,3,2.6005983
609e29f,2,1.370655
60acb0c,4,2.993351
60b50a1,1,1.0131875
60d442a,2,2.0460005
60d63dd,3,2.4599414
60e483f,2,2.1460857
60f98e5,4,3.6154459
60fec92,1,2.117568
610d03b,2,2.0829687
613a17f,3,2.634213
614d33a,2,2.2136674
6161472,2,2.6839585
61749b6,3,3.1021075
618261b,2,2.444726
61829ce,3,3.5672665
6189c99,4,4.492791
6191a13,1,1.4927644
61a52de,3,2.5043519
61a6d4b,4,3.1376612
61d1b5f,2,2.8905087
61d4e5b,5,4.8856754
61e1ab3,4,4.2027674
61eaa75,3,2.5715067
61f7a9c,4,5.15918
61ff5ed,2,2.9483676
6203d5a,3,3.119861
621dec3,4,3.8923855
621f6fc,3,2.9916906
6220638,2,1.8637576
6229446,4,4.018029
622c888,3,3.3078024
6231af7,1,1.991358
62369a8,3,3.0142796
6241fb7,2,2.4680462
624a904,4,3.5470443
625bf78,4,4.4440465
6268928,1,1.4307685
627ab92,3,2.5774527
6282dfe,3,2.8013492
628797a,2,1.9789068
62880ae,3,3.7740006
629039e,3,2.9180946
6299beb,2,1.9519889
629aa2c,2,2.4640746
62a744f,4,4.0619755
62aae76,3,3.3244462
62b0410,2,1.7565782
62b65c4,3,2.8054059
62c051c,4,4.2679195
62c1262,2,2.5553637
62d5e45,3,2.8900456
62d7e39,4,3.909118
62ee2c7,2,2.1476
62f12f9,2,3.1482644
62f2013,5,4.4751797
630114f,4,3.5420275
6309006,3,3.9814992
630d014,5,4.882349
632e02a,1,1.0664129
6347fe0,3,2.3564134
6354384,3,3.4428906
635a4b4,3,2.6419373
63899c4,3,2.6490123
6393898,4,3.649343
639781e,3,2.4906223
639ac54,4,4.1274414
639d5ee,2,1.8800712
63ca7f6,3,3.4674425
63cc1b2,4,3.413522
63d44e3,4,4.3288302
63f85c9,4,4.388669
641a744,2,1.8045458
6425823,3,2.4993098
64292c0,4,3.2772822
6429e74,4,3.8430912
6435496,1,1.0159698
64505c8,2,1.6861119
645bd80,5,4.9560404
645d471,3,2.8257256
64618dc,3,2.182654
6482ee7,3,2.6317682
64884d6,4,4.059965
64947c0,2,1.1710413
649bc2d,3,3.1959968
64a167b,4,4.43873
64c9bbc,3,2.0974803
64d48ae,3,3.1870878
64d8a72,1,1.6074262
64df225,3,3.24866
64e21f5,4,3.4643025
64e6b50,4,3.4801483
64f557b,2,2.5074334
6502bc2,3,2.986062
6504c56,3,3.2580075
650f016,4,3.801142
651ed18,2,2.0061393
65452e6,3,2.945088
654bc3a,1,1.0184292
6555b9f,2,2.5899477
655b46c,2,1.9603034
655eb93,3,3.023036
6561024,3,2.5987709
6571282,4,4.169864
658794c,2,1.873984
65a3145,4,3.3211768
65a3906,3,2.4193268
65a777f,3,2.612831
65af31e,4,4.440813
65b50a1,1,1.4645141
65c3dcd,1,1.055377
65c8c94,3,2.7470875
65c9859,2,1.9939293
65de009,2,2.1004403
65ef7b2,2,2.2236145
65f10df,2,2.3743358
65fc941,4,3.1475697
65fd016,3,2.7017207
65fef82,3,2.5760462
6603008,4,4.3125663
660cbde,3,2.843161
660de37,3,3.9643118
660de82,4,3.0033708
6640d05,3,3.4051414
6641d35,4,3.679992
66663f1,3,3.1440237
66724f4,3,2.5624666
667d0d4,1,1.5337989
6692341,1,1.4425322
66948f1,4,3.4927268
6696bbe,2,2.5689516
669d1dc,4,3.703786
66b8eaa,2,2.4144719
66bc323,4,4.305798
66c512f,2,1.9077271
66ca8f3,2,1.6582153
670088c,4,3.4921558
67151ff,3,3.7999952
671b52e,2,2.4541001
672c071,3,3.0877657
673ec30,5,4.749936
6745748,2,2.9957285
6747056,2,1.8769817
6771a50,5,5.37035
67b0ded,4,4.1855826
67edd82,2,2.0228167
681190f,3,2.7118716
682b513,2,1.782645
682f691,1,1.0116478
68407e7,2,1.2152662
6847e18,4,3.4498215
685b699,4,4.1591835
685cd71,3,3.4455307
6862c30,2,2.4447355
688fdbb,3,2.859796
68c3908,3,3.024621
68c44da,4,3.2896278
68dab53,2,2.446904
68dd043,3,2.8066463
68eae4a,3,2.6903355
68fa125,3,2.3410854
691550e,3,2.7899563
6929797,2,2.0621328
692a8e5,4,3.2401934
69325b9,4,3.553376
69527a4,4,3.5786352
6959d73,4,3.370621
6962895,2,2.0634024
69654af,6,5.858748
6988e04,3,2.728054
69890f9,4,3.1093776
69911a2,3,2.8153498
699ce8c,4,4.1372447
69cdfba,3,2.5558028
69ddf90,4,4.1420317
69df60a,3,1.6478359
69dfcda,4,3.6624374
69e2cdc,1,1.0652355
69ef9eb,2,2.0797925
69f0465,3,3.5931385
69f1da6,1,1.4702057
6a0460e,2,2.2368908
6a0cbec,2,3.1356425
6a18fc8,2,2.8305879
6a20b37,3,2.4890544
6a28e7c,6,5.0027723
6a30fc8,4,4.0838127
6a52cf6,3,2.762961
6a5eec3,5,5.4772487
6a83431,3,2.446527
6ab7d0a,3,3.0389245
6ac4c2a,3,2.821565
6ac9dc2,2,2.2299836
6ad5505,1,2.0127437
6ada9ce,4,3.2365258
6adae64,3,2.518395
6ae483f,3,2.4953413
6ae7907,3,2.9766455
6aeb5e8,5,3.8154974
6b02476,4,3.386947
6b07f61,3,2.554907
6b10b3b,2,1.037778
6b207f2,4,3.5387006
6b327c0,5,5.1041083
6b3ba23,2,2.121109
6b4e56f,4,3.5770721
6b6de98,4,3.4303067
6b750b2,2,2.248104
6b78b40,4,4.4005966
6bd20d5,3,2.767521
6bd29f5,3,3.4542584
6be1abe,1,1.0160716
6beaab6,4,3.40102
6bf664d,3,2.8933253
6bfcb0e,3,3.8043098
6c209af,3,2.534955
6c27120,2,2.4574192
6c353b6,2,2.2694454
6c3a92e,3,2.919508
6c49de7,2,1.988613
6c4d482,3,3.0476213
6c557af,2,2.3333747
6c6eecf,4,3.6403713
6c73400,2,2.4092422
6c73910,2,1.890016
6c84f16,3,2.9064016
6c8d81c,2,2.0455248
6c90c1d,2,2.5825772
6c991ab,3,2.9777832
6cbfa0b,4,3.862532
6cd2501,3,3.2942266
6cf31b1,4,3.2563486
6cff6ec,2,2.7206423
6d3ed36,2,1.5826433
6d5d422,2,2.8252306
6d69401,4,2.8446732
6d6f110,4,4.363933
6d7f8fa,4,2.8822627
6d94442,2,2.1278837
6d97a0c,5,4.68717
6db09d8,2,2.1792479
6db71d6,3,2.8385868
6dc1f12,3,3.2975433
6dc6b0a,3,3.265072
6dfd8bf,3,3.3580382
6dfe424,2,2.38665
6e1d6c1,3,3.8721883
6e29395,2,2.2068126
6e29e23,3,2.9903283
6e2d013,4,3.8423522
6e3eec8,2,1.7611308
6e41a57,2,1.7057161
6e42888,4,3.0398073
6e46eb2,5,5.3693714
6e4cd94,2,2.2675748
6e59238,2,4.549995
6eb71fc,2,2.2612472
6ed1d58,5,4.0209227
6ed94f5,5,4.9024963
6eebae5,3,2.5250058
6eecf35,2,2.0555162
6ef257d,4,4.28513
6f05de3,4,5.2989173
6f109fd,5,5.1242867
6f1f88c,4,3.8798218
6f280f2,3,2.7602396
6f29499,3,2.7719958
6f33e1d,5,4.252253
6f62ee5,3,2.495401
6f7ae5d,3,3.4764097
6f7c6f1,1,1.0271349
6f7f125,5,4.8595667
6f8353a,5,4.8503904
6f9ae05,3,3.4562736
6fb84c0,2,2.784874
6fb873a,2,1.3748459
6fc0e42,3,2.7114563
6fcd793,4,3.5551531
6fe9ea7,4,3.7148056
6fe9ea8,2,1.6273261
7016205,5,5.415966
701924d,4,4.003601
70207b5,6,5.646857
7029c66,3,2.1298616
702ca03,3,2.7105565
703ac27,1,2.7100713
704009b,3,2.052995
704ca8c,3,2.6579902
70542b0,2,1.6682668
707366a,4,3.700428
709c659,3,2.890859
70a17a9,3,3.0811028
70a84ef,3,3.8869665
70ae282,1,1.0071809
70e622a,2,2.6328974
71154c1,3,2.1790166
71272ff,2,2.6970563
7148ecb,4,3.2255511
7152619,3,2.731624
715a7f6,2,1.8741791
715c69d,2,2.1687078
716b63f,3,2.8991766
716bea4,4,3.7573347
71845df,4,3.4145005
71846cc,3,2.928236
719c6f1,3,2.56348
71a1944,3,3.8827925
71a568d,1,2.3317225
71aaa97,2,1.3996545
71c9986,4,4.335795
71d3076,2,2.0172849
71e1055,4,3.3729124
71e979c,3,2.6241152
71f005f,3,3.3646097
7203d3b,3,2.1240354
7209743,2,2.307423
721fac1,6,5.6824756
72243bf,3,2.9004862
72297fc,2,2.7913923
722e307,4,3.4054873
7231133,4,3.5107753
724b563,4,4.734956
7256c38,3,3.599339
726d43a,4,4.5379024
72718b7,2,2.4874125
728699e,3,2.5783212
728ed08,3,2.156456
729d99e,4,3.8397057
72aaa3b,2,2.3858223
72b76b5,2,1.3420811
72bafca,5,4.81857
72c14dc,2,2.7864323
72d06e4,3,3.6487112
72efb15,2,2.3263938
72f273b,4,2.9969153
73193ea,3,2.5401702
732b189,4,3.0936623
7338a0f,2,2.107513
734036e,3,2.5718074
735c862,5,4.5686173
73762dd,5,5.0568686
7392331,3,3.3612466
73b4f4b,4,3.3536067
73ba914,4,2.8330326
73c8e82,3,3.592986
7416c35,4,3.4444313
7444b30,3,2.545874
744cdf9,2,2.0222306
746e6d5,1,1.0251786
74733b7,4,3.9430118
747c708,4,3.1607332
748d54a,2,1.8444749
7490c48,2,2.7975671
7491084,2,2.0235696
74aab02,4,3.104326
74b9f2a,5,3.287461
74e1e4e,1,1.1064821
74ec2b2,4,3.724319
74f76a7,5,2.7960007
750b478,1,1.0510426
750f236,3,3.043114
751c429,4,4.0069623
7524971,5,4.9306574
7532cb7,5,5.6039214
75353f0,3,3.2971406
7549990,2,2.4297464
75550fd,2,3.1919546
758520e,4,3.5437915
758f833,3,2.4269495
7596c98,3,2.292717
7597add,3,3.2597477
75e24a5,2,2.3203773
75e8016,1,1.0227816
75ef893,3,3.3389702
75f4205,2,2.688313
7603cbe,4,3.809781
76166f9,2,1.792648
7617ff3,3,3.0593421
762d2ae,1,1.5840743
76324c1,1,1.9024273
7648ff4,4,4.696497
767cfeb,3,2.7659488
768ecbe,5,5.3676877
768f1ef,2,2.4435325
7690736,4,3.928534
76afaf5,2,2.1351378
76cac0c,2,1.8241326
76ee5d1,3,2.5703328
76ef15f,4,4.09098
76f504c,2,1.8678818
76ffc78,3,3.6060705
7728caa,3,2.2076316
77298de,4,3.8375154
772e8cb,4,4.0903625
77418ee,4,3.2994256
7746d26,4,3.6677787
774ced1,1,1.0495485
774fcce,3,2.6555114
775ec96,3,2.573508
7775977,2,2.0233583
778b1c3,4,4.3142695
778e6fd,3,2.3455315
77bf743,2,1.2400424
77c5de3,3,2.6829677
77cc9c1,2,2.5969229
77ced86,3,3.4374585
77cffe7,3,2.6297197
77d1a04,4,3.5680723
77d423f,4,3.3972533
77de1a5,2,2.2502782
77e4a63,4,2.956213
77e5e0d,2,2.0912952
77fa5e0,3,2.8474207
77fe7b6,4,3.3942475
7813094,1,1.1168522
7813ea7,3,2.4876087
7815231,2,1.8325903
78236b1,3,2.361639
78569cc,2,1.4154792
786b550,5,4.4137363
78bcc7f,3,2.811709
78c8c18,5,5.5426707
78e7a3f,2,2.576027
791322a,4,4.2630167
79240bb,4,3.768167
7939eec,3,2.883149
7959082,2,3.06721
795b70b,4,2.8204405
797044e,4,3.9238296
797e976,2,2.2100291
799ccdb,3,2.8641639
799dcff,4,4.0251
79a90a9,3,2.4676957
79bd60c,2,1.7497556
79d0b37,5,4.9581833
79d4a24,3,2.7582169
79db7bd,5,4.8568854
79f0b51,3,3.6340225
79ff04e,2,3.4863167
79ff0f8,3,2.424616
7a0e3ae,5,5.078793
7a1b4b5,3,2.9370503
7a1fe31,3,2.79583
7a2b44a,4,4.1995187
7a34bee,3,2.7866702
7a4f314,4,4.141618
7a5185a,3,4.054126
7a7fea1,3,2.7115896
7a80a79,4,3.4059072
7a876a7,1,2.1772451
7a8d7c3,4,4.51533
7a94c66,2,2.6224918
7ab004a,2,2.5997772
7ab444a,2,2.5041184
7ae56ec,4,3.360821
7b084d9,2,1.0355647
7b17381,3,2.9357016
7b48329,3,2.762939
7b5cdd2,3,3.388461
7b69c8e,3,2.3701084
7b6d3f8,3,2.293894
7b71e51,3,3.3782248
7b729ba,1,1.0298371
7b7bb8c,2,2.4609363
7b83f05,2,1.6328738
7b92a70,3,2.990493
7bb3a15,3,2.3429997
7bc0860,3,3.020019
7bc3b89,3,2.3445754
7be3d5f,3,2.6251483
7be7aa5,4,4.2378845
7beb5b6,4,4.2635055
7bec740,1,1.0205367
7bed253,3,3.2814276
7bf0a7b,4,4.5168047
7bfc758,3,3.52772
7c2212f,3,3.263402
7c24696,3,2.4316938
7c3270a,5,4.6012983
7c4b9e5,2,2.3459134
7c4e31f,4,3.466145
7c66fba,2,2.2832046
7c6a45f,3,2.6381917
7c6e35e,3,3.0385094
7c76079,3,3.4781027
7c7715f,4,3.8576937
7c88547,3,3.219599
7c9b4fb,2,1.8155546
7cb7c5e,5,5.0106087
7cc6127,2,2.0537577
7cc95dc,3,1.0773093
7cd47c4,2,2.0178926
7cd47f9,2,1.4223824
7cef27a,3,2.2346864
7cf88de,4,4.5148115
7d11870,4,3.824584
7d1da31,2,2.522528
7d1e3a3,3,3.0484064
7d3d04f,3,2.6764169
7d6d30a,2,2.5118923
7d6ed86,3,2.3164697
7d72685,2,1.7417219
7d7c32f,1,1.5521617
7d860aa,2,1.0674398
7d9a963,3,2.5581474
7d9d6fe,4,4.413755
7da8223,2,1.4466301
7dab4be,2,2.7100677
7dad651,3,3.0951385
7dcb253,3,2.6321254
