essay_id,score,raw_pred
3d64e68,2,1.6004865
3dc3432,3,2.9497867
3dca01c,2,1.7463651
3dcaf37,5,3.92974
3dd7796,4,4.0238132
3dea620,4,3.0945988
3dee2b1,5,4.898011
3def02e,3,2.9188027
3df743d,3,3.2174842
3e0eb38,2,2.2302418
3e1b6ab,3,2.9440963
3e1faa5,1,2.4976232
3e30e6c,2,3.0575879
3e3f686,3,3.1233888
3e4589a,3,2.841082
3e4b55d,5,4.9257026
3e60172,3,1.91847
3ec8931,5,4.0297933
3ec8e01,2,3.0850372
3f198e7,4,3.693072
3f19c05,3,4.2998343
3f1cb8a,3,2.8209043
3f300cc,3,2.7828307
3f3d61b,2,2.7032177
3f4fcbb,4,3.666582
3f662e8,2,3.1631289
3f7da0e,3,1.8557765
3f82654,2,1.696878
3f8e2ac,2,2.0006137
3f8ee4b,2,2.2781072
3fa6785,3,2.9899201
3fb3a4e,2,3.0613558
3fc04bb,2,2.092135
3ffaa28,3,2.9696283
400105a,1,1.0901115
402c653,2,2.0921907
403b7f6,4,3.3640354
405f294,3,2.8583422
4078d46,3,2.992772
409951c,4,4.043975
40ab3ee,4,3.9616756
40ae87d,4,3.5587611
40b5365,4,3.8801355
40dade9,1,1.200755
40e315e,3,2.5743682
40e6472,4,3.835502
4104399,3,4.090728
412350e,4,3.7516127
4143c54,2,1.4190568
41446e4,4,3.9687474
4145491,4,3.719603
414784d,3,4.1297
414918c,3,3.173585
414ff8a,5,4.207636
4151723,4,3.5374117
41549ae,4,3.9213727
4170511,3,2.2942424
417a337,2,2.0519094
417d7f1,3,3.6459074
41867ee,2,2.0057287
418f2bf,2,2.819417
41b9987,5,4.0624123
41d957f,4,3.8256264
41dfd07,3,3.631405
41ec8bc,2,2.1102037
4204a15,3,3.9216783
421b60f,4,4.7820053
421ed60,2,2.4970884
4235b26,2,2.7551653
4246dc0,5,4.1176877
4258514,2,2.6031818
425a1cd,2,1.9506152
425d8c4,5,4.8722105
42620ae,3,2.982372
427013e,3,3.060625
42a21d9,3,3.3360612
42ad70e,4,3.9113598
42c8dba,4,3.5102372
42d5993,1,1.0460572
42e2c21,2,2.0095534
42f54eb,4,3.62869
42f6c11,2,2.1221998
42faeed,3,2.791563
4302fcc,3,2.600698
430d70e,4,3.5846937
430de71,3,3.9051619
4313920,3,2.6724873
4314782,4,3.1964655
4316541,1,1.6915548
433b244,4,3.7794352
434ddb5,2,1.7752008
4359c17,4,3.9215903
435a100,3,3.4219947
4369929,3,3.7582338
4378d9a,2,2.0523427
439e4a1,2,2.2099683
43a5fd6,3,3.700563
43bbaee,4,3.8986132
43c6947,3,2.9617233
43c6f9b,2,2.9381545
43d5bb4,6,5.002819
43d915d,1,1.3077863
43e2c1f,3,3.1317883
43fc657,4,3.9498694
43fc6ff,2,1.6143923
440261d,3,2.6102495
441ba57,4,3.9277387
442a914,3,3.3174584
442f36d,3,3.532759
44512d0,2,1.7731155
4455bef,3,2.1521387
445fe77,2,1.5750043
44730c2,3,2.5688016
44c8550,4,4.031148
44cc40e,3,3.0656533
44d4d56,2,2.0114393
450420e,2,3.9193006
45076e3,3,3.9282258
450aa09,5,4.3429403
4522771,2,1.8546875
45310cd,5,3.7376812
45373dc,3,3.2493534
455511f,3,2.6649737
456d528,3,3.238106
459922f,2,2.2176235
4599969,3,3.405377
45a26a2,1,1.2352258
45b6208,3,2.1803904
45ba8eb,1,1.1350399
45c5fbe,3,2.4642355
45c5fcd,3,3.2653875
45d4220,2,2.0202243
45f85d6,3,3.252801
4603408,3,2.5085783
4606ad1,2,2.140221
46453d7,2,1.9205877
4653b67,2,2.1023393
46692fb,2,2.07916
466e970,2,1.6636876
4696a0e,3,2.2586002
46d3d41,3,2.879309
46d89a1,2,2.1548963
46df9c0,5,4.2486305
46f9e1c,2,1.9512248
4704fdb,3,2.564074
470f64e,1,1.035134
4714ef3,2,3.0647235
4718f97,4,4.413703
4735bbe,3,1.2313806
4735e4c,2,2.2144866
4743935,4,3.0821207
474ec4c,1,1.635886
475e950,2,1.767512
4761e38,4,3.9583564
477bbba,4,3.4476135
478d872,3,3.592441
4794787,4,4.21671
4799bc4,2,1.8740501
47a87ad,2,2.7340345
47ac3aa,3,3.3552754
47c501e,2,1.9702797
47de4d6,3,3.1842253
47f4d37,4,3.747004
4803882,1,2.03851
481b89b,2,2.1555235
481d724,3,3.7866495
483511a,4,4.1141815
48515c1,2,2.4642868
485b577,4,3.8467565
485dbac,5,4.7678747
4864ed5,3,2.2560124
4867a46,3,1.9798055
48781d3,3,3.4211888
487d3f8,2,2.420128
488a448,2,1.3303251
48ace7b,3,3.0813656
48aee07,4,3.9620504
48b771c,5,4.6456776
48b90fe,1,1.4307537
48c70fe,2,3.0410848
48c8d1f,1,1.8387378
48f6ee6,2,1.9652581
49023dc,2,2.2941628
490a973,3,3.1062253
490d612,4,3.9431806
4923deb,2,1.7438718
4932595,4,3.196856
49373d9,3,4.0086417
494d653,2,2.1450372
495585f,2,2.0477858
495da32,3,2.2129228
4973b27,3,2.9788656
497e049,2,2.0445728
49b3030,3,3.0471432
49b386d,4,3.7457352
49c9e5a,2,2.2393975
49e51c4,3,3.0122766
49f49a3,3,3.0647545
49fc55b,2,2.0425987
49ff6fb,2,2.1147504
4a0a356,2,1.8753304
4a12dd2,3,2.6479664
4a16419,4,3.2368467
4a2334e,2,3.4971266
4a2dcc3,3,2.9724076
4a2e401,1,1.689044
4a3b0dc,2,1.5125446
4a406d9,1,1.5390623
4a481e0,3,3.2670898
4a4fd10,3,3.1921372
4a779d5,4,4.9969215
4a842cc,1,1.9133505
4a8be70,2,3.7463553
4ab8bc1,3,2.166049
4ab92e8,4,4.010989
4af15c8,3,3.6530197
4b0dcc9,2,1.7086055
4b3357a,4,4.0143747
4b34809,1,1.2608325
4b705ea,3,3.0394416
4b78e63,3,3.5067348
4bae377,3,3.188893
4bb8c9c,2,2.4359465
4bcf5ca,4,4.396001
4bda0ce,2,3.8896203
4bfbf8d,3,3.6131172
4c06862,4,3.2751067
4c08e39,2,2.1694121
4c133e4,3,3.926402
4c20541,2,3.7592459
4c28b83,4,4.1117063
4c300a4,4,3.8517041
4c41929,3,3.3162901
4c51970,3,2.87531
4c75b0f,3,3.044137
4c8d894,1,1.3938812
4cf4eb1,1,1.3182986
4cfae34,1,1.9866517
4d03cc1,4,3.9326222
4d0565e,3,3.0698867
4d0c575,2,1.2970221
4d2c60f,3,2.9204342
4d361cf,2,2.2205455
4d3c72c,4,3.9369278
4d4448d,3,2.9170318
4d4fce0,2,1.6247661
4d5dd3b,3,2.6730785
4d6c690,3,2.933704
4d6ebc9,5,4.178541
4d80945,3,2.841708
4d8bb17,3,2.3974245
4d8d72c,1,1.3388946
4d8de47,2,1.9975395
4db2098,4,4.180721
4db787e,2,2.087769
4dc320a,4,3.843217
4e0b72a,2,3.0373735
4e0d459,4,4.0586977
4e123c6,3,3.0255752
4e1b427,4,4.5044055
4e2154b,3,2.7705061
4e22166,3,2.1984344
4e3238c,2,1.7419724
4e3760b,2,2.1514397
4e3f7b9,2,2.3765545
4e51f74,1,2.7329507
4e5ee4a,5,4.4180813
4e61e01,4,3.939389
4e6c7ed,4,3.4339576
4e6d530,1,1.398984
4e81433,2,1.6641533
4e85bd3,2,1.8723544
4e91ceb,5,4.086734
4e9a19c,4,4.340619
4e9d2aa,4,3.852708
4eaf0a7,5,3.6823184
4ec1700,2,1.944473
4ed8b25,2,2.7294984
4eddf0f,3,3.1917439
4ee68be,2,3.9563396
4eeb894,2,2.9658127
4eed225,3,3.5936453
4eef08f,2,2.3743038
4f06c54,4,3.6442733
4f0e1e0,3,3.0481598
4f11a26,4,3.9948936
4f1ec05,1,1.8277688
4f584fc,3,2.6517277
4f63fb6,4,3.781241
4f661ce,2,3.108848
4f86aed,3,3.8818767
4f93f72,2,2.7333856
4f99bd9,3,2.8085718
4fa4ee8,4,4.7645664
4fa782f,2,1.8686265
4fa9d9c,4,3.828098
4fabf67,4,4.0866117
4fbb5ee,2,2.1303396
4fc29eb,3,4.157174
4fc4cab,2,2.3685567
4fce0ed,3,2.6598992
4fe9973,4,3.8721316
4fec4c2,2,2.042837
4ff6343,2,2.1719081
4ffc993,3,2.9764638
5015b67,2,2.022527
5047f10,2,1.9517882
505023c,4,3.878132
505f901,2,2.9124038
5061c20,3,3.4770637
5080e44,3,3.3650658
5083ea0,2,2.0253673
508ef80,2,2.0650954
509edaa,3,3.2006154
50ae2b0,3,3.082537
50c9675,4,4.047477
50ce20c,3,3.2824411
50e0abb,4,3.7467542
5112af1,2,3.37463
511512f,2,2.949509
5129a0b,3,3.268375
5147145,3,3.9166534
51975ae,3,3.1040108
51a3194,1,1.1009222
51b3d5a,3,2.6719418
51d1a18,4,3.5825922
51db834,3,3.1142945
51e9c41,3,3.4841683
51ea10a,5,4.6968513
51fd470,3,2.2429783
5204283,4,3.348939
5206f07,4,4.413765
521a7e4,2,2.865444
5225bf0,3,3.0327904
522892b,3,3.1424499
52504c7,4,4.109795
526454d,4,3.9727504
5272eb0,3,3.1519904
5288e6f,2,1.7476597
52af483,4,4.069893
52b037c,3,3.564081
52bab68,4,3.5401468
52c8f85,2,2.0165844
52cd2c8,1,1.1200801
52ec23c,3,2.3855731
53469e5,3,2.9289107
535295e,3,2.0597072
535617f,3,3.5718546
536477f,3,3.0576484
5373630,2,1.4590719
53761b9,2,2.8635502
537ade6,1,1.0426962
537f4ef,4,3.9491022
538bdd5,3,3.3593786
5398e83,3,2.7759004
53a5927,3,3.0020826
53b8c98,4,3.3957434
53be578,6,5.0486755
53c32da,3,3.8796601
53c5224,3,2.5313
53ee71c,2,1.9282293
54154e6,3,3.3953123
54244e4,3,2.844786
542ea94,2,1.347739
543cd49,2,1.1112125
54504f2,3,3.8361974
545d121,4,4.2640834
545ddff,3,2.858219
547172d,4,3.9792624
547205a,4,4.098877
54922dc,4,3.8858109
549c5cc,1,1.4096053
54a4e88,2,1.9710958
54b547a,2,1.9163578
54bd71d,4,3.7916584
54d0c9d,3,2.739994
54e201a,3,2.32504
54e97f5,2,2.497705
54eb1cc,4,3.7345605
54f33a8,4,3.2802632
54f35f7,3,3.7933044
5531c2d,5,3.863137
55511cd,3,3.67717
555a58e,3,3.4258518
55759f8,3,3.0704181
5579f11,2,3.4937928
557aedb,4,3.4391541
5586de5,2,3.2022219
5587aec,2,3.028427
55b53b3,3,3.1169617
55b79be,3,3.2888546
55be65c,3,3.163639
55d7f9a,3,3.0010395
55e920d,3,2.6414933
55fb114,4,3.5818832
562a16f,3,3.039505
562ee5f,4,3.5992007
564167f,4,3.1599004
5649ce7,2,2.0351536
5668a5f,1,1.0492427
5687d29,1,1.2181871
5691a11,2,2.9566708
56ae3e1,4,3.9027374
56b0da9,3,3.4149208
56c0a2c,2,2.0210972
56c1dfe,4,3.258132
56c8283,3,3.1619117
56ead59,3,2.3897839
57115ea,1,1.0232453
571a8fb,1,1.1108073
573d36c,2,2.232559
577e7c0,4,3.8819256
57bd6d9,2,2.3682098
57bda04,2,1.6735067
57c88d2,3,3.7367418
57d35c9,2,1.7079473
57d55a8,4,3.7952592
57d9535,3,2.8693528
57da88c,3,3.0799913
57dfbe2,3,2.8457828
5801bab,3,3.1475124
580a307,3,3.884344
58206bb,1,2.9654408
58379d1,3,3.1602633
5867764,2,2.0504756
5874c46,4,4.301817
58969ec,3,2.8014383
5897e71,4,3.6179605
589c1d1,3,3.1270924
58a310e,3,3.323329
58a4fb5,2,2.0463467
58b20f6,2,2.228571
58c1bd1,3,3.1801639
58c42d8,4,3.999192
58daaa3,5,4.364238
58ec073,3,2.6918087
58f1cae,3,2.3035994
590d353,2,2.054358
5919090,2,2.0339956
5924b69,4,3.7184227
593324f,2,2.458881
5948fc6,3,3.5577717
5959a28,3,2.570693
596b93d,3,3.9286907
597a56a,5,4.0734067
5997fe1,1,2.325075
59b0500,3,3.4003086
59b98b0,4,3.360008
59ba1a1,4,3.9795656
59d8128,4,3.6438842
59e32c9,2,2.6743593
59eaef5,3,1.3929954
59ed27b,3,2.9337144
59f3a62,3,3.540958
5a091fb,3,3.3825445
5a1e507,4,3.6729214
5a26bdd,2,2.727083
5a4ec55,3,2.3003674
5a5d37e,4,3.8539593
5a730aa,3,2.9733143
5a79f2d,4,2.989642
5a7d2db,2,1.9416085
5aadc97,3,2.758555
5ab7db3,5,4.4140015
5ab9d2e,4,3.3449497
5b078b2,2,2.025998
5b080e5,4,3.4684303
5b0ae13,4,3.9264934
5b1893b,3,2.7983527
5b3d385,3,2.9875069
5b3f4c8,2,2.8033733
5b800b1,3,3.372517
5b81dcf,5,3.9130337
5b82f85,3,3.0188665
5b8ecef,4,3.7447968
5bdbe50,4,3.6084359
5be08a8,2,2.5867515
5be5515,4,4.160251
5be63fc,1,1.2373663
5bf3f75,3,2.3578646
5bf57f0,2,3.0065875
5bf836e,1,1.2628905
5bf8a20,3,2.654038
5c0dcf4,2,2.7705061
5c371c1,2,2.4762423
5c38fae,2,3.0538538
5c3d868,2,2.2623127
5c80df3,2,3.3737738
5c90619,3,2.1300764
5c9a0e0,4,4.033695
5cb4ffd,4,3.8998902
5cc564c,5,4.607827
5ccfab5,2,2.0883083
5cddf0d,4,3.9768
5cf885b,4,3.6403024
5d09d49,4,3.4590576
5d2bbfe,2,2.4948602
5d4a2bf,1,1.28104
5d52409,4,3.494553
5d65b58,3,3.4374628
5d7b1e1,2,3.1946812
5d7b9ba,3,3.1927187
5d83c70,3,2.9674916
5d86b93,3,3.7464366
5d911ab,4,3.509583
5dc2e40,3,3.439721
5de3eb1,2,1.4868891
5dfdf3a,4,3.9974322
5e08e98,2,2.7820067
5e1ddbf,2,2.1330023
5e39f74,2,1.4781125
5e5287c,3,3.8738232
5e5f641,3,3.33992
5e6063a,5,4.5046864
5e6a643,2,2.0840771
5e6ebf8,3,3.1270733
5e76217,3,2.9341342
5e87948,1,1.730694
5e9c6d0,2,2.1805336
5ebc160,3,3.1535852
5ed0a74,4,3.8871648
5ee3045,3,2.9954133
5ef8f8e,3,2.8210654
5efaf31,3,1.7783964
5effe5e,4,3.4869432
5f06a48,2,3.0911684
5f0c4d9,4,3.9347043
5f35e66,2,2.1418474
5f471a1,5,3.9436407
5f4a09b,4,3.8603687
5f570c4,2,1.7554903
5f640dd,2,3.0518985
5fa2ac3,1,1.1940057
5fc3c17,3,2.365183
5fe2abc,4,3.089033
5fe80c4,3,2.9077654
5fedaa4,2,1.9686463
5ff6c83,4,4.032839
6000197,2,2.0235891
6000f26,4,4.100717
6010267,3,2.94359
601ba65,2,2.9564958
601be40,4,3.182681
6024733,4,3.7551951
6027b51,3,2.7560408
602c8bb,4,3.823412
602ef7c,2,1.2714373
6048a5c,4,4.002495
605e033,3,3.213869
605f34f,2,1.938406
606be34,2,2.150935
606dcef,3,2.4127283
607cd44,4,3.6734157
60852b4,2,2.1369045
608dab7,3,3.343975
60a385e,3,3.1569495
60add36,3,3.079374
60b1652,2,2.4631076
60d538c,2,1.9032943
6119fea,3,2.2237039
611c12d,3,3.3896937
6136e73,5,4.0788727
6139fd7,4,3.9730604
613f390,3,3.3918064
615bf7d,3,3.1102571
615ee3d,5,4.0372124
6162b21,3,2.3173914
616eaa4,3,3.3136876
617c836,2,1.9881333
6185c81,3,2.3504057
61a90d9,2,1.8286308
61c3e9a,2,1.8900747
61efac6,3,2.8545141
61fe513,4,3.9723141
6217c6c,1,1.5480039
62225f9,4,3.323443
6226875,2,1.3863366
6230b27,4,3.6830997
6248e6f,4,3.798682
6253d84,2,2.9671366
62551b3,3,3.1458025
625e070,3,3.1283567
6271110,6,5.4074993
62729e1,2,2.4991615
627aaf9,3,3.9818764
6290382,3,3.1157458
62a61d6,4,4.2879133
62b41a7,1,1.8642967
62b96b6,2,1.9761972
62c323b,5,4.709115
62e1061,5,4.044811
62ed79a,4,4.0201545
62f4cd8,4,2.924783
6313ae6,3,2.7917876
632016d,2,2.4579673
6324de9,4,3.8659782
632cacb,2,3.3117635
632de98,2,3.2511272
63504d6,4,3.7740169
63668d4,4,3.8876646
63d1e92,4,3.9233902
63e0593,3,2.8051882
63e3792,3,3.4865236
63ef83b,3,3.0745187
63f5f7f,3,2.6779282
6418384,4,3.8774972
6426f32,5,4.188994
642fdbc,3,3.6186512
6435caa,4,3.667281
645077f,3,3.2942958
64595eb,4,4.480081
645d7dd,4,4.068662
647368d,2,2.081251
64747e6,2,1.7098396
64867ac,3,3.266045
64abb4c,3,3.1606042
64afb15,3,3.086988
64e9501,3,4.0236063
64ece45,5,4.4804173
64fe59a,2,2.1178317
64ffa79,1,1.9914083
6508359,2,1.2452849
6514350,2,2.3657537
652db13,3,3.0590408
6535778,3,3.5265298
6540816,4,3.8645988
655cb15,3,3.5828676
6565e3b,3,2.9031057
657782c,3,2.1248705
6578734,4,3.748567
6579a27,5,4.03786
6588df5,2,2.2382464
6597280,2,2.61339
65a56d6,3,2.8820875
65b060f,3,2.9933271
65b96c3,5,4.75803
65e3fb5,3,3.2036307
65e7345,4,3.7747304
65f6b10,3,4.119179
6600e74,3,3.2657213
6603499,3,2.566133
6611c2f,1,1.0370787
662781f,2,2.1506207
663c61c,2,2.0485902
663d2cf,3,2.8353572
664676c,4,4.1317167
6657141,4,3.86268
6665abd,3,2.5109372
666a03a,2,2.996921
66762b6,4,3.5471272
667aec9,1,1.0959374
667bf45,6,4.2026076
6687480,3,2.2237341
668e9d1,1,1.8311912
6696a2f,3,3.2121487
66a1a71,2,2.1172848
66a8bb4,2,2.4551895
66ddadc,3,3.2856135
66e4d49,3,3.6149194
66ee32e,2,1.7402658
66ff4b7,3,2.9407687
6702efe,3,3.5418367
670483d,3,3.284707
6706804,4,3.8051932
67395cf,1,1.0434053
674351e,3,3.3723893
6745144,4,3.1915612
674d254,3,3.217766
67532a2,3,3.0791864
678631b,1,1.0953114
678af37,3,3.1565926
6795492,2,2.0546103
67c0531,4,3.7523978
67cf4cf,1,1.1897802
67ea13c,3,3.7902277
67f1404,3,3.4318848
67fcadc,2,2.0632873
6826aa8,4,3.6500833
6831c65,5,4.5895205
6858eb1,4,3.988213
688168b,3,3.9216287
6895712,4,3.6475368
68b3d6f,3,3.9675417
68b898b,4,3.9555733
68c21d6,2,2.1913662
68c37d4,2,2.0912948
68c7ab1,4,4.0344696
68f7f6e,3,2.7776706
691ef51,2,2.0812302
6920fef,6,4.8222322
6936381,4,4.0305204
6943ce3,3,3.0892355
694d203,3,2.9906676
69715eb,2,1.8267844
69769d8,3,2.9789958
6979b76,2,2.0635283
6980a5a,4,4.2742643
6988509,5,4.1622806
698fc7b,3,2.8821063
699c331,3,3.3479495
69e9bd2,3,3.069497
69f6608,2,2.0974312
6a0865b,3,2.3049386
6a13512,3,3.0554059
6a30d2a,4,3.9081397
6a3b773,2,2.7183907
6a43464,4,3.266631
6a52154,3,2.928452
6a5d75d,4,4.129088
6a7fada,4,3.8636363
6a88483,3,2.533677
6a88ff3,2,2.5525463
6a8b8ab,4,3.4383576
6a9c23d,3,2.8904123
6abc1ea,3,2.8164005
6ae69c0,4,3.9518952
6b08619,3,3.7790697
6b0d22e,2,1.3331519
6b1c3b0,3,3.6952043
6b22795,1,1.125191
6b51c4c,3,2.6859922
6b5cecd,3,3.2128348
6b6ce58,2,2.8099165
6b6e638,4,3.3017445
6b9b211,2,2.672158
6b9e3c2,3,2.9779463
6ba40d5,3,1.9935795
6badd4e,2,2.6029654
6bb7c62,3,2.942247
6bc585a,1,1.8200252
6bd256c,4,3.052974
6bf0065,2,1.8906515
6bf05a5,3,2.7046525
6c27a82,4,3.0599597
6c4019a,3,3.2889915
6c409c4,3,3.4947286
6c4842f,3,2.934094
6c5966a,3,2.9027793
6c636c4,3,2.7714233
6c7537f,3,2.4518194
6c7fc93,2,2.8926387
6c80131,3,3.6272588
6c9d025,4,3.8225775
6ca477c,4,3.9952161
6ca4a58,4,3.9344447
6cb0aab,5,3.8739343
6ccda33,2,1.6761279
6cd0f65,3,3.0879111
6cf845a,4,3.3811297
6d0b106,3,3.1250231
6d26aa9,4,3.67312
6d2adc4,4,3.682998
6d3d481,5,4.936524
6d41232,3,3.4613445
6d50443,1,3.2063696
6d5dadc,1,2.1713297
6d8b37d,3,3.0105221
6dcc16c,1,1.9770329
6df9eae,2,2.0896263
6e1111f,2,2.3319302
6e14611,3,3.476553
6e46ca3,3,3.7529843
6e84049,3,2.8047593
6e85b7f,4,3.9691277
6e9ba8b,1,1.6815562
6ea3842,3,2.8521376
6eafe43,3,3.7965012
6ec8d64,2,2.8373733
6ece30d,1,1.0596823
6ed0346,4,4.0242662
6ed1320,3,3.8903062
6ee0571,3,3.113264
6eeaebf,3,3.0091517
6ef1237,2,2.6609433
6efab09,4,4.409764
6efb0f2,1,1.142458
6efef30,2,2.4564645
6f15dae,3,2.2191978
6f30b0c,4,3.895137
6f371e5,4,3.4765954
6f37696,4,3.923839
6f37bf2,3,3.0003138
6f3bcc5,2,1.2884561
6f3bdb3,2,2.851642
6f4a57d,4,3.8830237
6f51437,4,3.7680511
6f65bbb,2,2.993805
6f70a6c,4,3.3962002
6f741db,3,3.5965512
6f8372d,2,1.9162109
6f97075,3,3.0656724
6fa61fd,2,2.570459
6fb7a97,2,1.8643527
6fc893c,4,3.7931507
6fd2b7b,3,3.095568
6fd79d3,4,3.8420792
6fe2f23,4,4.2626114
6fe4eb5,3,3.2353477
6ff53a2,2,1.6991749
700baa8,2,3.4728436
7012c1c,2,2.1603484
702a56c,4,3.899965
703515b,4,3.4312763
7044865,5,4.2512064
70509cc,3,3.7799134
7056339,4,3.9021332
705b7fb,2,1.782218
705d0a0,4,3.409275
7060c69,4,3.6868901
708eea4,2,1.9754024
70a621a,3,2.1281624
70ad9b7,3,3.6530983
70bb147,3,3.8793898
70ec8b3,2,2.694194
710b137,4,4.021267
710f5d9,4,3.630046
7119d0f,2,3.0447717
7123d48,3,3.9193087
7144371,4,3.9402664
7146020,5,4.0715785
7148e04,1,2.1136878
7162eb1,4,3.418149
717fb16,4,3.58749
719648c,3,3.02317
719aa38,4,3.9043036
71a67d7,4,3.073449
71af4b4,3,2.886221
71c1f3d,2,2.6873503
71d8782,4,3.933571
71e018b,4,3.2561316
71e37ee,3,3.227304
7200dfd,3,2.4224682
720e373,3,2.8973112
7210183,3,2.9458675
721a732,2,1.9909428
721e694,3,2.8888814
7224fb1,4,4.0313683
722a7a7,3,3.3510828
722a9ce,2,1.0634061
722a9e2,3,2.7791333
7274318,3,3.2048743
727d100,2,2.9326537
728d1cc,3,3.3407223
72a709d,3,3.168743
72b2c6e,2,2.1199698
72c35ac,4,3.8397894
72d135f,3,2.7643313
7337377,2,2.6878827
7341159,2,3.3424587
7348136,2,1.3656663
735327e,4,3.9405525
73599a7,4,4.200413
7360fc3,3,3.1396072
7363097,4,4.1201277
7383738,3,3.1587515
7388575,3,3.7400765
739ee9e,2,2.9908228
73a8c12,3,3.0633738
73aa6a7,2,3.0836208
73b0af7,2,1.7826263
73c5c3d,3,2.2229128
73cc4ce,1,1.1234237
73d2bf3,2,2.0658553
73e244a,3,2.680809
73ec0b9,4,3.4918787
73ed5e5,2,2.525053
73fece8,3,3.4933517
7414f02,3,3.8888214
742c60f,2,2.1195679
742da12,4,3.9758654
74318fd,2,2.1632009
7434a26,4,3.813602
743db8f,2,3.5089133
7440bf9,4,3.7234337
7456322,3,4.332123
74706c5,3,2.8605633
74891cf,4,3.5336778
74a2b0a,3,3.0523894
74b2fe5,2,1.6662023
74b325a,1,1.1423767
74e6cc1,3,3.5974402
74f8a54,3,2.9827194
7503043,3,3.8289473
750d989,3,2.8585937
7534bbd,2,1.8636482
75398bc,4,3.962522
753c3cd,4,3.7371883
754690b,1,1.8624923
75506d5,3,2.9625297
7570efd,5,3.967626
757343d,3,3.302447
7573c96,3,2.9670918
757a6c3,3,3.7432141
7587078,4,4.4135275
758b89c,3,3.1248038
759d361,4,3.9387772
75a30b4,4,3.949582
75b0142,1,1.1636132
75ba4ef,3,2.5040336
75cc5b9,2,2.9796805
75d4b67,2,2.5356479
75dbc43,4,3.5649142
75df1c0,4,3.8391447
75efe1e,3,3.1541886
761334f,3,3.3421922
761f7e9,4,3.5746849
7646cd6,4,3.6813173
766bc64,2,1.7420042
768dd33,3,2.7884557
7696be8,4,3.3287249
769f7db,2,1.8208308
76c44e4,3,3.5973957
76e4447,3,2.8321345
76f8404,4,2.4477544
770370b,3,3.5357747
7703b3c,3,3.6708536
77147ae,2,1.9633098
7715f1d,4,3.7958632
77387d5,3,2.4850094
773b6f8,4,3.834389
77421ce,1,1.9281825
774757d,5,5.001857
774fac3,2,2.5298567
775de31,5,3.9901664
775ee7f,2,1.8552212
77658a1,5,4.040479
7781e65,2,2.6681156
7784a34,2,1.9810691
779e9e1,3,3.5470934
77b1295,3,4.0715656
77b5b31,2,2.0822687
77bc471,3,3.3441174
77bf5ff,3,3.359671
77c71c3,4,3.772172
77d90e6,3,2.4283361
77e0ab1,3,2.28504
78133cb,3,3.770687
7826c05,2,1.1790721
7832599,4,3.9940734
7835426,4,3.0157423
783d431,3,3.5769925
783f267,5,4.6471267
784ce74,2,1.8583926
78569ca,2,3.3806858
787b4af,2,3.0777683
7889ca2,3,2.9003897
788f5c1,4,3.9567802
7893cfe,2,2.9133596
7899c04,3,3.3909037
789a96e,3,3.0640106
78a2c82,2,2.335242
78ac219,4,4.0960226
78ac23e,3,3.4268413
78b0217,3,3.8029919
78c496d,2,1.8971084
78c4efe,5,4.3213396
78e7c87,3,3.4150014
78eb6b8,3,3.4257104
78ec7f6,3,3.3683658
78ed392,4,3.2707057
78ed400,3,3.148985
78f0cbd,3,2.8877425
78f21f5,4,3.380816
790576f,2,1.9396632
7906564,4,4.526513
790697f,2,2.0317836
790af05,5,4.3952923
790e742,3,2.7557366
7917200,2,2.1975288
7924343,3,2.9880257
793e363,4,3.6295497
7941894,3,2.7050388
7959105,3,2.9563756
7969ad0,5,4.060977
797a3de,3,3.1424062
798836c,2,2.4063225
79b53f9,1,1.7646323
79bdc9f,3,2.871384
79c8844,3,2.7959075
79d3919,3,3.3836331
79dfcd7,6,5.1394844
79f5ecd,3,3.4708698
7a163c8,3,3.6879575
7a1ec62,3,2.7283053
7a24b91,4,3.9295187
7a31834,3,3.4022593
7a59c2c,5,4.182838
7a65a07,2,2.18096
7a6c02a,3,3.071982
7a7889a,3,3.6061807
7a7e7bb,3,3.1395948
7a8028c,2,2.0000298
7a87575,4,3.0927818
7aa9df6,2,2.831377
7aaa76f,2,2.1951742
7ad05e0,2,2.3039885
7ada6b1,4,4.0291677
7aee2ae,2,1.419799
7af72ba,5,3.4687924
7b190b5,3,3.0899007
7b43ed3,2,2.650014
7b64361,2,1.6345725
7b65be9,2,1.898474
7b6ab51,2,2.0779886
7b6cbe9,4,4.0388823
7b76d55,3,2.91193
7b7b596,2,2.4424539
7b7b6b3,4,3.7250302
7b823fe,5,4.483738
7b8a8d4,2,2.014328
7b9c495,3,3.8373504
7bb751c,1,3.4481845
7bbd917,1,1.2975352
7bc3482,4,3.7974405
7bcbced,3,2.8832488
7be6cbc,2,1.9844487
7bea671,1,1.7857621
7bf3f8e,5,3.9993434
7c03a55,2,3.2896912
7c051fb,3,2.5406265
7c16669,3,3.2189171
7c28fb0,3,3.8591752
7c2b00a,3,3.9821522
7c2dd03,3,2.7639909
7c2e2d2,3,3.2725194
7c64ee2,5,4.8293934
7c74a71,4,3.1236496
7c823ed,2,1.8977635
7c87818,6,5.5489197
7c8c746,3,2.6104174
7cb12eb,2,2.945028
7cb248a,3,3.5071526
7cbb652,3,2.97564
7cc058f,4,3.8968267
7cc82fb,4,3.0583348
7ccaeed,3,3.4353108
7cd59eb,3,3.1127214
7cd97af,2,2.3866587
7cdc02d,5,3.8855517
